DateTime,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Force-A,Force-B,Force-C,Force-D,Label
-------------------------------------
03-Aug-2022 06:49:05 PM,0.07,0.99,0.0,-0.18,0.57,0.14,0.089,0.565,0.566,0.1535,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,0.0,-0.02,0.7,0.09,0.1085,0.566,0.566,0.1114,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,-0.01,-0.05,0.58,0.06,0.1241,0.5582,0.5601,0.0909,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.0,-0.0,-0.36,0.73,0.46,0.1525,0.5787,0.5806,0.0821,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.01,0.01,-0.39,0.61,0.27,0.1593,0.4897,0.5787,0.0909,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.0,0.02,-0.15,0.61,0.24,0.2141,0.3939,0.5679,0.087,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.11,1.0,0.01,-0.17,0.67,-0.03,0.263,0.39,0.5738,0.087,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.0,0.01,0.05,0.71,0.08,0.1701,0.4624,0.5718,0.089,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.13,1.01,-0.02,-0.15,0.66,-0.19,0.3402,0.5777,0.5777,0.0958,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,0.03,-0.25,0.89,-0.59,0.1339,0.5709,0.5709,0.2248,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.05,1.01,-0.09,-0.44,1.03,-0.48,0.086,0.564,0.564,0.565,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.02,1.0,-0.01,0.35,0.66,0.71,0.1349,0.564,0.564,0.563,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.04,1.01,-0.03,0.77,0.71,-0.59,0.5005,0.564,0.565,0.1408,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.01,-0.03,0.36,0.61,-0.49,0.565,0.566,0.566,0.1378,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.26,1.02,-0.03,-0.09,1.03,-0.25,0.4321,0.5699,0.4516,0.2063,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,-0.04,-1.31,0.6,0.66,0.3666,0.5679,0.5679,0.1134,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.06,1.01,0.01,-0.18,0.6,-0.11,0.087,0.567,0.5689,0.2043,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.0,-0.01,0.44,0.56,-0.1,0.087,0.564,0.564,0.1593,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.01,-0.02,-0.06,0.5,0.04,0.1124,0.567,0.4262,0.1134,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.01,-0.01,-0.21,0.62,0.03,0.129,0.5621,0.4839,0.085,Sit-to-Stand
-------------------------------------
03-Aug-2022 06:49:05 PM,0.18,1.02,-0.04,-0.15,0.53,-0.07,0.2649,0.4135,0.565,0.0899,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,0.02,-0.02,0.61,0.12,0.2835,0.4272,0.567,0.089,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.0,-0.03,-0.1,0.63,0.22,0.3441,0.3089,0.566,0.089,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.11,1.0,0.0,0.04,0.61,0.29,0.4282,0.2297,0.5503,0.0909,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.12,1.02,-0.02,-0.23,0.71,-0.02,0.5239,0.2522,0.563,0.087,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.01,-0.01,-0.67,0.54,0.12,0.4917,0.26,0.5679,0.087,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.14,1.0,-0.02,-0.56,1.34,0.02,0.3421,0.0958,0.5582,0.086,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.06,1.0,0.06,0.06,0.37,-0.5,0.2121,0.3568,0.567,0.0938,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.14,1.0,0.02,0.44,1.04,-0.65,0.086,0.564,0.566,0.5611,Sit-to-Stand
03-Aug-2022 06:49:05 PM,-0.03,1.06,0.04,0.45,0.33,-0.05,0.2414,0.5621,0.564,0.4233,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.11,1.0,0.0,0.29,0.76,1.92,0.3939,0.565,0.565,0.2727,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.15,1.02,0.02,0.11,0.8,-1.62,0.2493,0.567,0.566,0.3431,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.03,1.0,0.01,-0.15,0.39,0.73,0.1222,0.5679,0.5679,0.4487,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.0,-0.04,0.04,0.47,0.37,0.4897,0.563,0.564,0.1466,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.01,-0.03,-0.09,0.55,-0.4,0.4409,0.567,0.348,0.0978,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.06,1.0,-0.0,-0.69,0.65,-0.05,0.0978,0.564,0.349,0.1515,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.02,-0.0,-0.18,0.63,0.13,0.0841,0.565,0.5386,0.1476,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.11,0.99,-0.01,0.06,0.63,0.38,0.0929,0.564,0.5239,0.0518,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,-0.0,-0.06,0.65,-0.09,0.174,0.565,0.5073,0.088,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,0.0,-0.16,0.63,-0.3,0.1036,0.564,0.4809,0.0929,Sit-to-Stand
-------------------------------------
03-Aug-2022 06:49:05 PM,0.06,1.01,0.0,-0.21,0.65,-1.95,0.0841,0.3705,0.564,0.1525,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.05,1.01,0.01,0.01,0.58,0.32,0.085,0.3265,0.5689,0.1466,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.12,1.0,-0.01,-0.05,0.66,0.34,0.1193,0.2053,0.5601,0.0909,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.0,-0.0,-0.16,0.62,-0.08,0.172,0.1808,0.5689,0.0919,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.0,0.01,-0.12,0.61,0.05,0.1867,0.3109,0.5601,0.0948,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,0.99,0.01,-0.21,0.66,0.21,0.2356,0.2424,0.566,0.089,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.11,1.0,-0.01,-0.58,0.92,0.37,0.3138,0.0968,0.566,0.0831,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.18,0.99,0.02,-0.09,0.41,-0.97,0.3421,0.089,0.566,0.088,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.0,0.02,0.44,0.68,-0.85,0.1564,0.564,0.564,0.4497,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.22,1.0,-0.04,0.74,0.54,-0.65,0.2248,0.5689,0.5689,0.4966,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.03,-0.07,-0.42,0.66,-0.49,0.2923,0.565,0.565,0.3822,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.01,-0.01,-0.36,0.69,-0.27,0.1193,0.564,0.565,0.566,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.14,1.03,0.0,-0.76,0.92,-0.79,0.0821,0.565,0.566,0.565,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.02,1.0,0.03,0.09,0.4,0.6,0.085,0.564,0.565,0.5679,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.01,-0.0,0.45,0.6,0.06,0.0841,0.567,0.567,0.4467,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.05,1.0,0.01,0.05,0.68,0.17,0.0841,0.567,0.5191,0.2845,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.01,0.03,-0.27,0.63,0.16,0.085,0.5699,0.5689,0.2717,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.11,1.01,-0.01,-0.11,0.5,-0.05,0.0694,0.565,0.565,0.263,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.0,-0.0,-0.01,0.64,0.21,0.089,0.5689,0.566,0.172,Sit-to-Stand
-------------------------------------
03-Aug-2022 06:49:05 PM,0.09,1.0,0.01,-0.13,0.63,0.24,0.0978,0.5132,0.5689,0.1193,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.06,1.0,0.03,-0.05,0.71,0.53,0.1887,0.2151,0.5601,0.0909,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.11,1.0,-0.0,-0.27,0.13,0.41,0.3157,0.0899,0.5728,0.0919,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.01,-0.0,-0.21,0.28,0.33,0.3832,0.0909,0.563,0.0899,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.01,0.01,-0.26,0.45,0.46,0.477,0.0929,0.5679,0.0909,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.03,-0.01,-0.71,1.03,0.58,0.5455,0.0929,0.5621,0.0919,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.0,0.02,-0.62,0.3,-0.21,0.3939,0.0909,0.566,0.0899,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,0.99,0.05,0.63,0.11,-1.14,0.4018,0.0929,0.563,0.0831,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.02,0.01,0.85,0.55,0.18,0.5611,0.5621,0.5621,0.129,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.18,0.99,-0.02,0.42,1.03,0.0,0.5621,0.565,0.5611,0.0948,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,-0.01,0.36,0.21,-0.69,0.5787,0.5728,0.5728,0.0938,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.01,-0.05,0.15,0.59,-0.21,0.566,0.564,0.563,0.0899,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.01,-0.02,-0.37,0.69,0.02,0.563,0.563,0.5611,0.0997,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.0,-0.01,-1.12,0.75,-0.27,0.3245,0.5611,0.5601,0.0919,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.0,0.07,-0.75,0.59,0.11,0.085,0.567,0.566,0.1222,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.0,0.0,0.15,0.69,0.26,0.0841,0.1906,0.566,0.0997,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,0.0,0.08,0.6,0.15,0.1603,0.1388,0.5572,0.089,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.12,1.01,-0.01,-0.08,0.56,-0.18,0.217,0.1124,0.5044,0.0909,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,0.01,-0.13,0.66,-0.21,0.1124,0.2766,0.4848,0.0899,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,0.01,-0.33,0.6,-0.28,0.0841,0.3871,0.4936,0.1241,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,0.0,-0.16,0.64,0.02,0.0831,0.3587,0.5181,0.1183,Sit-to-Stand
-------------------------------------
03-Aug-2022 06:49:05 PM,0.1,0.99,0.02,-0.09,0.57,-0.11,0.0821,0.4008,0.565,0.2874,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.0,0.03,-0.12,0.57,0.21,0.085,0.3011,0.564,0.3148,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,-0.02,0.15,0.66,0.52,0.1085,0.2923,0.567,0.1251,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.12,1.0,0.0,-0.32,0.66,-0.18,0.1535,0.3148,0.5611,0.0909,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,0.01,-0.27,0.78,-0.39,0.088,0.5552,0.566,0.1896,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.0,0.03,-0.44,1.04,-0.22,0.0841,0.5396,0.563,0.5572,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.14,1.02,0.01,0.2,0.56,-0.11,0.0821,0.5611,0.564,0.566,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,0.93,0.09,0.34,0.64,-0.36,0.0831,0.5611,0.5601,0.5601,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.28,0.98,-0.0,0.59,0.38,-0.26,0.1153,0.565,0.565,0.565,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.17,0.98,-0.05,0.27,0.21,-0.1,0.2336,0.5601,0.5601,0.4477,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.01,0.01,-0.33,0.8,-0.32,0.1281,0.565,0.564,0.5611,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.16,1.05,-0.1,-0.66,1.01,-0.7,0.0841,0.566,0.5376,0.565,Sit-to-Stand
03-Aug-2022 06:49:05 PM,-0.16,0.99,-0.02,-0.42,0.7,0.84,0.085,0.5709,0.5709,0.5767,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.06,1.0,0.02,-0.03,0.54,0.05,0.086,0.5298,0.5738,0.2845,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.01,0.01,-0.17,0.65,0.18,0.0831,0.4311,0.563,0.2561,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.05,1.0,-0.01,-0.19,0.65,0.44,0.0831,0.3275,0.5611,0.1906,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.01,-0.0,-0.2,0.59,0.05,0.0655,0.2717,0.5689,0.1173,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.01,0.0,-0.07,0.69,0.24,0.0821,0.2923,0.5787,0.1241,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.01,0.01,-0.15,0.55,-0.15,0.085,0.3617,0.5601,0.1085,Sit-to-Stand
-------------------------------------
03-Aug-2022 06:49:05 PM,0.08,1.0,0.0,-0.14,0.66,-0.16,0.0811,0.5464,0.566,0.1603,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,0.99,0.03,-0.09,0.65,0.13,0.089,0.5308,0.5679,0.1691,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.01,-0.0,-0.14,0.58,0.27,0.0929,0.4829,0.5611,0.1095,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.12,1.0,-0.0,-0.11,0.59,-0.03,0.1701,0.4223,0.5611,0.0929,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.0,0.02,-0.22,0.66,-0.18,0.1056,0.5122,0.563,0.1427,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.06,1.01,0.02,-0.37,0.69,-0.14,0.0831,0.4389,0.564,0.2454,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.0,0.04,-0.31,0.69,-0.04,0.0929,0.564,0.565,0.4888,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.13,1.01,0.02,-0.29,1.24,0.23,0.0831,0.4545,0.565,0.4487,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.11,1.01,-0.01,-0.07,0.36,-0.02,0.1681,0.5562,0.563,0.4858,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.06,1.01,0.01,0.34,0.54,0.03,0.263,0.5611,0.5611,0.5259,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.06,1.0,0.06,0.47,0.61,0.63,0.4692,0.565,0.564,0.3754,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.16,1.0,0.04,0.16,0.62,-0.66,0.522,0.563,0.563,0.2297,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.04,1.03,-0.07,0.09,0.83,-0.34,0.3109,0.5601,0.5591,0.4536,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.32,1.01,-0.01,-0.31,0.83,-0.34,0.089,0.5621,0.5621,0.434,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.05,1.01,-0.01,-0.12,0.59,0.56,0.0811,0.563,0.564,0.3157,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.0,0.02,-0.11,0.63,0.78,0.086,0.4448,0.567,0.1515,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.0,0.0,-0.37,0.76,0.3,0.1613,0.2424,0.566,0.0919,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.0,0.01,-0.24,0.93,-0.36,0.1026,0.1681,0.5699,0.0938,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.01,0.01,-0.31,0.67,-0.37,0.089,0.1193,0.5709,0.1369,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.02,0.0,-0.03,0.62,-0.21,0.085,0.1916,0.5122,0.26,Sit-to-Stand
-------------------------------------
03-Aug-2022 06:49:05 PM,0.08,1.0,0.0,-0.04,0.55,-0.02,0.3099,0.2268,0.566,0.0899,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.01,-0.03,-0.24,0.69,-0.05,0.2698,0.3568,0.567,0.0899,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.06,1.0,-0.0,-0.31,0.66,0.19,0.2532,0.3421,0.5601,0.0899,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.14,1.0,0.0,-0.35,2.07,1.92,0.2033,0.306,0.5591,0.1193,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.12,1.0,0.03,-0.08,0.34,0.31,0.2033,0.2796,0.566,0.1564,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.0,0.01,0.32,0.64,-0.37,0.4213,0.5689,0.5709,0.3167,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.02,-0.07,0.42,0.65,-0.37,0.3255,0.5601,0.5601,0.477,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.16,1.0,0.01,0.41,0.04,-0.01,0.4174,0.5621,0.564,0.3177,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.02,-0.05,-0.5,0.78,0.24,0.5709,0.5718,0.5748,0.1486,Sit-to-Stand
03-Aug-2022 06:49:05 PM,-0.03,1.0,-0.01,-0.69,0.8,-0.28,0.2561,0.563,0.5582,0.2766,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.0,0.05,0.39,0.66,-0.62,0.1691,0.5591,0.5591,0.5591,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.11,1.07,0.15,0.53,0.66,-0.58,0.2981,0.5679,0.5679,0.4457,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.17,0.99,0.04,0.02,0.66,-0.5,0.1623,0.5709,0.4545,0.2815,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.09,1.0,-0.01,-0.95,0.68,0.5,0.0841,0.5543,0.522,0.1975,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.01,0.01,-0.24,0.63,0.18,0.0821,0.2268,0.5758,0.1359,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.01,0.03,0.19,0.55,0.28,0.0811,0.1662,0.566,0.088,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.0,0.0,-0.09,0.56,-0.2,0.1017,0.3226,0.48,0.089,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.08,1.0,-0.0,-0.29,0.66,-0.29,0.0831,0.4575,0.523,0.0909,Sit-to-Stand
-------------------------------------
03-Aug-2022 06:49:05 PM,0.11,1.0,0.02,0.15,0.47,-0.02,0.088,0.0841,0.565,0.1163,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.07,1.0,0.02,-0.11,0.53,-0.04,0.086,0.2659,0.563,0.175,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.1,1.0,0.02,-0.21,0.76,0.4,0.088,0.2747,0.5611,0.1437,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.15,0.97,0.03,-0.58,2.94,0.82,0.1632,0.0899,0.566,0.088,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.06,1.01,0.07,0.08,0.79,-0.6,0.2053,0.087,0.5611,0.089,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.05,1.0,0.02,0.37,0.77,-0.94,0.085,0.5591,0.5582,0.5591,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.11,1.01,0.01,0.14,0.56,-0.44,0.0831,0.565,0.563,0.563,Sit-to-Stand
03-Aug-2022 06:49:05 PM,0.04,1.02,-0.04,0.37,0.61,0.05,0.1046,0.5601,0.5601,0.5601,Sit-to-Stand
DateTime,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Force-A,Force-B,Force-C,Force-D,Label
-------------------------------------
03-Aug-2022 06:50:09 PM,0.1,1.0,-0.01,0.07,0.6,0.18,0.132,0.563,0.565,0.0948,Sit-to-Stand
03-Aug-2022 06:50:09 PM,0.05,1.01,0.01,-0.11,0.39,0.01,0.2004,0.5758,0.5425,0.0821,Sit-to-Stand
