DateTime,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Force-A,Force-B,Force-C,Force-D,Label
03-Aug-2022 04:48:40 PM,0.05,0.99,0.01,-0.18,0.15,-0.11,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.01,0.02,0.15,0.21,0.06,0.4614,0.4829,0.4536,0.4721,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.03,0.01,0.04,0.18,-0.15,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,1.0,0.03,-0.17,0.06,-0.21,0.5601,0.5601,0.4878,0.4819,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.06,1.0,0.0,-0.34,0.15,0.01,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.05,1.0,0.03,-0.18,0.21,0.08,0.5611,0.5621,0.563,0.5621,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.02,0.01,-0.05,0.3,-0.13,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,1.01,0.02,-0.18,0.24,-0.14,0.5611,0.564,0.5611,0.5611,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,0.99,0.06,0.11,0.08,0.12,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.05,1.01,0.01,0.15,-0.1,-0.1,0.5611,0.563,0.565,0.5679,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.11,1.01,0.0,-0.09,0.27,-0.19,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,1.0,0.03,-0.24,0.28,0.08,0.5689,0.5699,0.5718,0.5718,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.0,0.02,-0.34,0.2,-1.92,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.01,0.04,-0.01,0.08,-0.21,0.5621,0.5621,0.563,0.5621,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.05,1.0,0.02,0.09,0.06,0.18,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.01,-0.0,0.27,0.07,0.75,0.566,0.565,0.563,0.5621,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.12,1.01,0.06,0.45,0.15,0.89,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.13,1.0,0.03,0.15,-0.01,0.5,0.565,0.563,0.2454,0.0958,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.0,1.02,-0.01,0.43,0.02,0.82,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.11,1.01,0.01,0.03,-0.11,1.36,0.563,0.0899,0.1114,0.1065,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.14,1.0,0.02,-0.17,-0.51,1.16,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,1.0,-0.02,-0.8,-4.37,0.89,0.5621,0.087,0.0938,0.089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.16,0.99,-0.05,-1.05,-3.31,0.87,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.01,-0.04,-0.6,2.11,0.75,0.5699,0.0831,0.1056,0.086,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.16,0.99,0.07,-1.0,0.24,0.66,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.16,0.99,0.04,-0.5,0.09,0.15,0.563,0.086,0.2082,0.087,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.13,1.01,0.03,-0.45,-0.27,-0.07,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,1.02,-0.0,0.17,0.13,-0.36,0.5621,0.086,0.2239,0.087,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.13,1.0,0.01,0.26,-0.11,-0.24,0.1271,5.131,0.172,28.1486,Stand-to-Sit
-------------------------------------
-------------------------------------
03-Aug-2022 04:45:22 PM,0.18,1.03,0.06,-0.08,0.2,-0.3,0.4575,0.5611,0.3099,0.3666,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.06,1.01,0.01,-0.4,0.09,0.11,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.0,0.01,-0.27,0.22,0.12,0.5494,0.5601,0.5621,0.5562,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.1,1.0,0.02,-0.18,0.19,-0.05,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,1.01,0.03,-0.08,0.21,-0.31,0.5591,0.5591,0.5601,0.5601,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.01,0.01,-0.27,0.19,-0.24,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.0,0.06,-0.21,0.16,-0.06,0.5621,0.5621,0.563,0.563,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.02,-0.02,-0.58,0.18,0.06,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.04,-0.06,-0.9,0.31,0.65,0.5679,0.5689,0.5689,0.565,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.0,0.01,-0.37,0.47,-0.04,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,1.01,0.05,0.47,-0.06,-0.62,0.5591,0.5591,0.5611,0.5611,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.03,1.0,0.05,0.26,0.11,-0.15,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,1.03,-0.01,1.95,0.1,-0.11,0.5689,0.5699,0.5709,0.5728,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.01,0.0,-0.02,0.08,0.03,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.04,1.01,0.04,-0.15,0.15,0.4,0.5621,0.5621,0.5611,0.5601,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.01,0.02,-0.31,0.09,1.05,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.0,-0.02,0.02,-0.08,0.68,0.5621,0.5621,0.5611,0.5611,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.12,0.98,0.07,0.24,-0.14,0.37,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.11,1.0,0.03,0.28,0.16,0.37,0.5601,0.5601,0.5601,0.305,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.1,1.0,0.01,0.04,0.11,0.34,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.01,1.02,0.05,-0.28,-0.36,0.85,0.5621,0.219,0.5611,0.0929,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.02,0.0,-0.19,0.79,1.44,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.13,1.0,0.02,-0.34,0.14,1.05,0.5621,0.0909,0.5435,0.0762,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.13,1.0,0.01,-0.27,0.35,0.98,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,1.0,0.02,-0.27,-0.77,0.38,0.5689,0.0909,0.2004,0.0919,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,0.99,0.04,-0.46,-3.11,0.31,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.02,-0.08,-0.31,-2.23,1.3,0.566,0.1241,0.1476,0.0909,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.16,1.0,-0.01,-0.11,0.18,1.3,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.16,1.0,-0.01,-0.54,-1.99,0.92,0.5582,0.086,0.0772,0.088,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.22,0.97,0.07,-0.21,-1.03,0.95,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.18,0.99,0.02,-0.04,0.18,0.31,0.565,0.088,0.0919,0.0899,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.2,0.98,0.03,-0.15,-1.14,0.13,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.2,0.99,0.0,-0.27,0.49,-0.87,0.5679,0.087,0.0919,0.0899,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.18,0.99,0.02,-0.27,0.31,-1.05,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.15,1.0,0.02,-0.63,-0.18,-0.97,0.565,0.088,0.1349,0.0909,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,0.99,0.03,-0.6,-0.08,-0.92,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,1.0,0.02,-0.42,0.05,-0.56,0.5718,0.089,0.3636,0.0929,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,1.0,0.01,-0.56,-0.11,-0.5,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.15,1.0,0.04,-0.22,0.11,-0.69,0.565,0.087,0.565,0.086,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.16,1.0,0.03,-0.12,0.23,-0.85,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,1.01,0.02,0.37,0.18,-0.47,0.5718,0.089,0.5718,0.088,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.14,0.99,0.04,0.47,0.27,-0.53,0.1271,5.131,0.172,28.1486,Stand-to-Sit
-------------------------------------
-------------------------------------
03-Aug-2022 04:48:40 PM,0.13,1.01,0.04,-0.13,0.24,-0.12,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.14,1.0,0.03,-0.15,0.18,-0.06,0.5601,0.086,0.3294,0.089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.14,1.0,0.01,-0.21,0.05,-0.18,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.15,0.99,0.05,-0.11,0.44,-0.53,0.5611,0.085,0.5455,0.085,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,1.0,0.04,0.05,0.45,-0.74,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.18,0.97,0.05,0.14,0.27,-1.61,0.5621,0.086,0.5611,0.087,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.02,0.01,0.17,0.14,-1.66,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.05,1.01,0.03,0.24,0.19,-0.4,0.5611,0.4154,0.5611,0.3842,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.06,1.0,0.03,0.17,0.21,-0.15,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,1.01,-0.02,-0.35,0.14,0.62,0.5611,0.5611,0.5611,0.2209,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.0,0.04,-0.37,-0.01,0.66,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.25,0.95,0.16,0.04,-0.88,-0.21,0.5611,0.086,0.563,0.0899,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.19,1.04,-0.09,0.31,-0.32,-0.27,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.15,1.01,0.04,-0.04,0.69,0.36,0.563,0.085,0.5621,0.089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,-0.02,1.05,-0.01,-0.26,0.26,0.72,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.11,1.0,-0.05,-0.37,0.29,0.27,0.563,0.087,0.5699,0.0919,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.11,1.0,0.07,-0.24,0.85,0.27,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.13,0.99,0.03,-0.4,0.15,0.32,0.5621,0.0802,0.567,0.1173,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,0.99,0.06,-0.32,0.13,0.15,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.06,1.02,0.05,-0.09,0.0,-0.19,0.5621,0.0792,0.5621,0.0792,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.03,1.02,0.02,-0.03,-0.25,0.12,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.13,1.01,0.02,0.08,-0.02,1.6,0.563,0.0841,0.565,0.088,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,0.98,-0.01,0.01,0.08,1.52,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,-0.01,1.05,-0.02,-0.51,-0.35,1.48,0.5621,0.0831,0.5611,0.0929,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.18,0.98,-0.0,-0.58,0.11,1.4,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.15,1.0,0.02,-0.33,-0.14,0.73,0.567,0.085,0.4233,0.089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,1.01,0.01,-0.35,0.15,0.77,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.25,0.96,0.07,-0.05,0.49,0.82,0.5611,0.086,0.3324,0.089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.2,0.99,0.03,-0.13,0.25,0.63,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.19,0.99,0.04,-0.09,0.11,0.5,0.5621,0.0841,0.3187,0.089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.18,0.99,0.04,-0.02,0.24,0.53,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.21,0.99,0.04,0.02,0.18,0.14,0.563,0.085,0.2336,0.088,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.21,0.98,0.02,-0.05,0.13,0.05,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.2,0.99,0.03,-0.02,0.02,-0.41,0.5621,0.085,0.2336,0.0841,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.19,0.99,0.03,0.0,0.05,-0.44,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.19,0.99,0.02,0.01,0.2,-0.14,0.5621,0.086,0.2522,0.089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.19,0.99,0.02,0.03,0.2,-0.14,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.19,1.0,0.04,-0.07,0.18,-0.11,0.5621,0.087,0.2053,0.088,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.18,0.99,0.03,-0.07,0.16,-0.15,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.18,0.99,0.03,-0.24,0.27,-0.18,0.565,0.089,0.2493,0.085,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.19,0.99,0.03,-0.21,0.31,-0.21,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.17,1.0,0.04,-0.23,0.24,-0.05,0.5621,0.0831,0.3402,0.0704,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.18,0.99,0.04,-0.21,0.22,-0.02,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.2,0.99,0.03,-0.12,0.08,-0.02,0.5621,0.0841,0.3597,0.0899,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.17,0.99,0.03,-0.13,0.11,-0.01,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.2,0.99,0.02,0.03,0.2,-0.14,0.5679,0.086,0.3089,0.086,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.19,1.0,0.03,0.03,0.18,-0.15,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.19,0.99,0.02,0.08,0.35,-0.24,0.563,0.086,0.2385,0.089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.18,0.98,0.02,0.08,0.34,-0.24,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.17,1.0,0.06,-0.08,-0.02,-0.18,0.563,0.086,0.2297,0.089,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.14,1.0,0.04,-0.11,-0.11,-0.11,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.17,1.0,0.04,-0.18,0.11,1.95,0.563,0.0929,0.2444,0.0899,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.17,0.99,0.03,-0.16,0.09,-0.02,0.1271,5.131,0.172,28.1486,Stand-to-Sit
-------------------------------------
-------------------------------------
03-Aug-2022 04:45:22 PM,0.14,0.99,0.02,-0.08,-0.05,-0.43,0.4487,0.086,0.5699,0.0899,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.12,0.99,0.02,-0.17,-0.04,-0.46,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.01,0.02,-0.02,0.21,-0.4,0.5054,0.0909,0.5621,0.2317,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,0.98,0.02,-0.03,0.2,-0.39,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.01,0.02,-0.11,0.17,0.02,0.4868,0.3519,0.5611,0.5308,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.01,0.01,-0.12,0.18,0.05,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.0,0.0,-0.46,0.04,0.01,0.5611,0.3998,0.5611,0.5601,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.11,1.0,0.03,-0.53,0.06,-0.06,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.0,0.04,-0.68,0.28,-0.36,0.563,0.3245,0.5611,0.5611,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.05,1.01,0.03,-0.68,0.25,-0.34,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.0,0.04,-0.31,0.48,0.14,0.5611,0.1026,0.5611,0.5611,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.0,0.06,-0.27,0.47,0.09,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.0,0.03,0.31,0.02,0.08,0.5611,0.1711,0.5621,0.5621,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.01,0.03,0.34,-0.03,0.05,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.04,1.0,0.0,0.89,-0.14,0.61,0.5601,0.4428,0.5621,0.5621,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.06,0.97,0.08,0.95,-0.05,0.66,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.15,0.99,0.0,-0.66,0.26,-0.37,0.567,0.3666,0.5621,0.1398,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,0.99,-0.01,-0.69,0.26,-0.37,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.02,1.01,0.01,-0.19,0.19,0.53,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.02,1.01,0.01,-0.18,0.19,0.53,0.5601,0.5191,0.5611,0.5611,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,0.99,0.05,0.4,0.31,0.52,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.13,0.99,0.06,0.44,0.34,0.56,0.5621,0.2092,0.564,0.2346,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.09,1.01,0.01,0.29,-0.09,1.37,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.11,0.99,0.04,0.36,-0.14,1.37,0.5621,0.085,0.478,0.0929,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.13,1.0,-0.0,-0.36,-0.53,0.68,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.13,1.01,0.03,-0.35,-0.6,0.71,0.563,0.0899,0.1369,0.0909,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,0.99,0.01,-0.71,-0.47,0.93,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.13,1.0,0.01,-0.76,-0.54,0.98,0.563,0.088,0.1144,0.0997,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,1.0,0.04,-0.36,0.24,0.71,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.14,1.0,0.03,-0.3,0.31,0.79,0.563,0.089,0.2297,0.0831,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.18,0.99,0.02,0.08,0.78,0.74,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.18,1.0,0.01,-0.04,0.76,0.71,0.5621,0.086,0.219,0.0899,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.19,0.99,0.03,-0.11,0.31,-0.23,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.2,0.99,0.02,-0.13,0.22,-0.31,0.563,0.087,0.1935,0.0899,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.19,1.0,0.02,-0.15,0.27,-0.61,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.18,0.99,0.04,-0.12,0.3,-0.63,0.5621,0.0841,0.2287,0.0899,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.16,0.99,0.04,1.93,0.25,-0.74,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.16,1.01,0.04,-0.06,0.17,-0.75,0.565,0.086,0.2796,0.086,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.17,0.99,0.02,0.11,0.27,-0.5,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.18,0.99,0.02,0.17,0.39,-0.56,0.5621,0.0655,0.2727,0.0899,Stand-to-Sit
-------------------------------------
-------------------------------------
03-Aug-2022 04:48:40 PM,0.07,1.01,0.04,-0.11,0.1,0.05,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.0,0.02,-0.13,0.09,0.05,0.3978,0.3734,0.563,0.563,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.01,0.03,-0.24,0.18,0.11,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,1.01,0.03,-0.23,0.23,0.09,0.5122,0.2737,0.5621,0.5621,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.06,1.01,0.05,-0.04,0.14,-0.24,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.11,0.99,0.02,-0.05,0.15,-0.31,0.5103,0.2649,0.566,0.565,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.0,0.02,-0.06,0.19,-0.13,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.01,0.01,-0.13,0.18,-0.08,0.4682,0.5621,0.5621,0.563,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.01,0.03,-0.44,0.2,0.18,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,1.0,0.04,-0.37,0.13,0.11,0.565,0.5308,0.567,0.566,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.1,1.02,0.01,-0.34,0.14,-1.95,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,1.01,0.04,-0.39,0.16,-0.14,0.5621,0.306,0.5611,0.5611,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.06,1.0,0.07,-0.1,0.2,-0.28,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.04,0.99,0.03,0.18,0.1,-0.05,0.566,0.4712,0.5709,0.5699,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.0,0.03,0.22,0.02,-0.09,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.12,1.0,0.07,-0.12,0.11,-0.2,0.5611,0.5621,0.5611,0.5611,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.01,0.03,-0.23,0.26,0.12,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.1,1.0,0.06,-0.21,0.21,0.01,0.563,0.5073,0.5611,0.5621,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.07,1.01,0.02,0.05,-0.04,-0.31,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.06,1.0,0.01,-1.95,0.07,-0.02,0.5611,0.4614,0.5621,0.5611,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.1,1.0,0.07,-0.12,0.27,0.29,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.09,1.02,-0.0,-0.04,0.26,0.15,0.5621,0.563,0.563,0.5621,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.08,1.0,0.05,0.24,0.19,0.66,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.08,1.01,0.06,0.5,0.24,0.78,0.5601,0.4409,0.564,0.566,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.15,0.98,0.02,0.85,-0.14,1.45,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.07,1.02,0.03,0.76,-0.44,1.46,0.5611,0.0772,0.5327,0.0968,Stand-to-Sit
03-Aug-2022 04:48:40 PM,0.16,0.99,-0.02,0.7,-1.78,0.6,0.1271,5.131,0.172,28.1486,Stand-to-Sit
03-Aug-2022 04:45:22 PM,0.16,0.99,0.0,0.53,-2.25,0.33,0.563,0.088,0.1466,0.0753,Stand-to-Sit
